file_id,algorithm_name,variation_id,operation_label,crypto_type,xor_ops,shift_ops,add_ops,mul_ops,branch_ops,loop_ops,memory_access,bitwise_ops,entropy,bitFlipDensity,cyclomaticComplexity,basicBlocks,constantOccurrence,stringReferences,apiCalls,codeSize,dataSegmentSize,stackUsage,has_sbox,has_permutation,has_rounds,key_schedule,bitwise_heavy,arithmetic_heavy,is_proprietary
crypto_19_601,CustomPRNG,601,KeyGeneration,PRNG,21,24,16,24,18,9,74,24,3.9913,0.5110,36,64,28,7,17,1506,475,205,0,0,0,0,0,0,1
crypto_19_602,CustomPRNG,602,KeyGeneration,PRNG,34,41,35,12,17,15,51,65,3.8705,0.5120,22,67,29,8,15,404,492,224,0,0,0,0,1,0,1
crypto_19_603,CustomPRNG,603,KeyGeneration,PRNG,47,18,9,35,16,21,28,51,3.4182,0.5130,48,70,30,9,13,1350,509,243,0,0,0,0,1,0,1
crypto_19_604,CustomPRNG,604,KeyGeneration,PRNG,10,35,28,23,15,2,65,37,3.0549,0.5140,34,73,31,0,11,2296,526,262,0,0,0,0,1,1,1
crypto_19_605,CustomPRNG,605,KeyGeneration,PRNG,23,12,47,11,14,8,42,23,3.1192,0.5150,20,16,32,1,9,1194,543,281,0,0,0,0,0,1,1
crypto_19_606,CustomPRNG,606,KeyGeneration,PRNG,36,29,21,34,13,14,19,64,3.5566,0.5160,46,19,33,2,7,2140,560,300,0,0,0,0,1,1,1
crypto_19_607,CustomPRNG,607,KeyGeneration,PRNG,49,6,40,22,12,20,56,50,3.9695,0.5170,32,22,34,3,5,1038,65,319,0,0,0,0,1,1,1
crypto_19_608,CustomPRNG,608,KeyGeneration,PRNG,12,23,14,10,11,26,33,36,3.9829,0.5180,18,25,5,4,3,1984,82,338,0,0,0,0,0,0,1
crypto_19_609,CustomPRNG,609,KeyGeneration,PRNG,25,40,33,33,10,7,70,22,3.5891,0.5190,44,28,6,5,16,882,99,357,0,0,0,0,1,1,1
crypto_19_610,CustomPRNG,610,KeyGeneration,PRNG,38,17,52,21,9,13,47,63,3.1547,0.5200,30,31,7,6,14,1828,116,376,0,0,0,0,1,1,1
crypto_19_611,CustomPRNG,611,KeyGeneration,PRNG,51,34,26,9,8,19,24,49,3.0838,0.5210,16,34,8,7,12,726,133,395,0,0,0,0,1,0,1
crypto_19_612,CustomPRNG,612,KeyGeneration,PRNG,14,11,45,32,7,25,61,35,3.4460,0.5220,42,37,9,8,10,1672,150,414,0,0,0,0,0,1,1
crypto_19_613,CustomPRNG,613,KeyGeneration,PRNG,27,28,19,20,6,6,38,21,3.9131,0.5230,28,40,10,9,8,570,167,433,0,0,0,0,0,0,1
crypto_19_614,CustomPRNG,614,KeyGeneration,PRNG,40,5,38,8,5,12,15,62,4.0601,0.5240,14,43,11,0,6,1516,184,452,0,0,0,0,1,0,1
crypto_19_615,CustomPRNG,615,KeyGeneration,PRNG,53,22,12,31,34,18,52,48,3.7565,0.5250,40,46,12,1,4,414,201,471,0,0,0,0,1,0,1
crypto_19_616,CustomPRNG,616,KeyGeneration,PRNG,16,39,31,19,33,24,29,34,3.2861,0.5260,26,49,13,2,17,1360,218,490,0,0,0,0,1,0,1
crypto_19_617,CustomPRNG,617,KeyGeneration,PRNG,29,16,50,7,32,5,66,20,3.0858,0.5270,12,52,14,3,15,258,235,509,0,0,0,0,0,1,1
crypto_19_618,CustomPRNG,618,KeyGeneration,PRNG,42,33,24,30,31,11,43,61,3.3445,0.5280,38,55,15,4,13,1204,252,528,0,0,0,0,1,1,1
crypto_19_619,CustomPRNG,619,KeyGeneration,PRNG,55,10,43,18,30,17,20,47,3.8289,0.5290,24,58,16,5,11,2150,269,547,0,0,0,0,1,1,1
crypto_19_620,CustomPRNG,620,KeyGeneration,PRNG,18,27,17,6,29,23,57,33,4.0982,0.5300,10,61,17,6,9,1048,286,566,0,0,0,0,0,0,1
crypto_19_621,CustomPRNG,621,KeyGeneration,PRNG,31,44,36,29,28,4,34,19,3.9095,0.5310,36,64,18,7,7,1994,303,585,0,0,0,0,1,1,1
crypto_19_622,CustomPRNG,622,KeyGeneration,PRNG,44,21,10,17,27,10,71,60,3.4408,0.5320,22,67,19,8,5,892,320,604,0,0,0,0,1,0,1
crypto_19_623,CustomPRNG,623,KeyGeneration,PRNG,57,38,29,5,26,16,48,46,3.1277,0.5330,48,70,20,9,3,1838,337,623,0,0,0,0,1,0,1
crypto_19_624,CustomPRNG,624,KeyGeneration,PRNG,20,15,48,28,25,22,25,32,3.2626,0.5340,34,73,21,0,16,736,354,642,0,0,0,0,0,1,1
crypto_19_625,CustomPRNG,625,KeyGeneration,PRNG,33,32,22,16,24,3,62,18,3.7261,0.5350,20,16,22,1,14,1682,371,661,0,0,0,0,1,0,1
crypto_19_626,CustomPRNG,626,KeyGeneration,PRNG,46,9,41,4,23,9,39,59,4.0967,0.5360,46,19,23,2,12,580,388,680,0,0,0,0,1,0,1
crypto_19_627,CustomPRNG,627,KeyGeneration,PRNG,59,26,15,27,22,15,16,45,4.0382,0.5370,32,22,24,3,10,1526,405,699,0,0,0,0,1,0,1
crypto_19_628,CustomPRNG,628,KeyGeneration,PRNG,22,43,34,15,21,21,53,31,3.6090,0.5380,18,25,25,4,8,424,422,718,0,0,0,0,1,0,1
crypto_19_629,CustomPRNG,629,KeyGeneration,PRNG,35,20,8,3,20,2,30,17,3.2083,0.5390,44,28,26,5,6,1370,439,737,0,0,0,0,0,0,1
crypto_19_630,CustomPRNG,630,KeyGeneration,PRNG,48,37,27,26,19,8,67,58,3.2091,0.5400,30,31,27,6,4,268,456,756,0,0,0,0,1,1,1
crypto_19_631,CustomPRNG,631,KeyGeneration,PRNG,11,14,46,14,18,14,44,44,3.6153,0.5410,16,34,28,7,17,1214,473,775,0,0,0,0,0,1,1
crypto_19_632,CustomPRNG,632,KeyGeneration,PRNG,24,31,20,37,17,20,21,30,4.0579,0.5420,42,37,29,8,15,2160,490,794,0,0,0,0,1,1,1
crypto_19_633,CustomPRNG,633,KeyGeneration,PRNG,37,8,39,25,16,26,58,16,4.1347,0.5430,28,40,30,9,13,1058,507,813,0,0,0,0,0,1,1
crypto_19_634,CustomPRNG,634,KeyGeneration,PRNG,50,25,13,13,15,7,35,57,3.7797,0.5440,14,43,31,0,11,2004,524,832,0,0,0,0,1,0,1
crypto_19_635,CustomPRNG,635,KeyGeneration,PRNG,13,42,32,36,14,13,72,43,3.3238,0.5450,40,46,32,1,9,902,541,851,0,0,0,0,1,1,1
crypto_19_636,CustomPRNG,636,KeyGeneration,PRNG,26,19,51,24,13,19,49,29,3.1908,0.5460,26,49,33,2,7,1848,558,870,0,0,0,0,0,1,1
crypto_19_637,CustomPRNG,637,KeyGeneration,PRNG,39,36,25,12,12,25,26,15,3.5076,0.5470,12,52,34,3,5,746,575,889,0,0,0,0,1,0,1
crypto_19_638,CustomPRNG,638,KeyGeneration,PRNG,52,13,44,35,11,6,63,56,3.9875,0.5480,38,55,5,4,3,1692,80,140,0,0,0,0,1,1,1
crypto_19_639,CustomPRNG,639,KeyGeneration,PRNG,15,30,18,23,10,12,40,42,4.1939,0.5490,24,58,6,5,16,590,97,159,0,0,0,0,1,0,1
crypto_19_640,CustomPRNG,640,KeyGeneration,PRNG,28,7,37,11,9,18,17,28,3.9416,0.5500,10,61,7,6,14,1536,114,178,0,0,0,0,0,0,1
crypto_19_641,CustomPRNG,641,KeyGeneration,PRNG,41,24,11,34,8,24,54,14,3.4672,0.5510,36,64,8,7,12,434,131,197,0,0,0,0,0,0,1
crypto_19_642,CustomPRNG,642,KeyGeneration,PRNG,54,41,30,22,7,5,31,55,3.2114,0.5520,22,67,9,8,10,1380,148,216,0,0,0,0,1,1,1
crypto_19_643,CustomPRNG,643,KeyGeneration,PRNG,17,18,49,10,6,11,68,41,3.4140,0.5530,48,70,10,9,8,278,165,235,0,0,0,0,0,1,1
crypto_19_644,CustomPRNG,644,KeyGeneration,PRNG,30,35,23,33,5,17,45,27,3.8934,0.5540,34,73,11,0,6,1224,182,254,0,0,0,0,1,1,1
crypto_19_645,CustomPRNG,645,KeyGeneration,PRNG,43,12,42,21,34,23,22,13,4.2133,0.5550,20,16,12,1,4,2170,199,273,0,0,0,0,0,1,1
crypto_19_646,CustomPRNG,646,KeyGeneration,PRNG,56,29,16,9,33,4,59,54,4.0843,0.5560,46,19,13,2,17,1068,216,292,0,0,0,0,1,0,1
crypto_19_647,CustomPRNG,647,KeyGeneration,PRNG,19,6,35,32,32,10,36,40,3.6295,0.5570,32,22,14,3,15,2014,233,311,0,0,0,0,0,1,1
crypto_19_648,CustomPRNG,648,KeyGeneration,PRNG,32,23,9,20,31,16,73,26,3.2717,0.5580,18,25,15,4,13,912,250,330,0,0,0,0,1,0,1
crypto_19_649,CustomPRNG,649,KeyGeneration,PRNG,45,40,28,8,30,22,50,12,3.3445,0.5590,44,28,16,5,11,1858,267,349,0,0,0,0,1,0,1
crypto_19_650,CustomPRNG,650,KeyGeneration,PRNG,58,17,47,31,29,3,27,53,3.7854,0.5100,30,31,17,6,9,756,284,368,0,0,0,0,1,1,1
crypto_19_651,CustomPRNG,651,KeyGeneration,PRNG,21,34,21,19,28,9,64,39,4.1938,0.5110,16,34,18,7,7,1702,301,387,0,0,0,0,1,0,1
crypto_19_652,CustomPRNG,652,KeyGeneration,PRNG,34,11,40,7,27,15,41,25,4.1988,0.5120,42,37,19,8,5,600,318,406,0,0,0,0,0,0,1
crypto_19_653,CustomPRNG,653,KeyGeneration,PRNG,47,28,14,30,26,21,18,66,3.8003,0.5130,28,40,20,9,3,1546,335,425,0,0,0,0,1,0,1
crypto_19_654,CustomPRNG,654,KeyGeneration,PRNG,10,5,33,18,25,2,55,52,3.3694,0.5140,14,43,21,0,16,444,352,444,0,0,0,0,0,1,1
crypto_19_655,CustomPRNG,655,KeyGeneration,PRNG,23,22,52,6,24,8,32,38,3.3068,0.5150,40,46,22,1,14,1390,369,463,0,0,0,0,1,1,1
crypto_19_656,CustomPRNG,656,KeyGeneration,PRNG,36,39,26,29,23,14,69,24,3.6747,0.5160,26,49,23,2,12,288,386,482,0,0,0,0,1,1,1
crypto_19_657,CustomPRNG,657,KeyGeneration,PRNG,49,16,45,17,22,20,46,65,4.1394,0.5170,12,52,24,3,10,1234,403,501,0,0,0,0,1,1,1
crypto_19_658,CustomPRNG,658,KeyGeneration,PRNG,12,33,19,5,21,26,23,51,4.2783,0.5180,38,55,25,4,8,2180,420,520,0,0,0,0,1,0,1
crypto_19_659,CustomPRNG,659,KeyGeneration,PRNG,25,10,38,28,20,7,60,37,3.9683,0.5190,24,58,26,5,6,1078,437,539,0,0,0,0,0,1,1
crypto_19_660,CustomPRNG,660,KeyGeneration,PRNG,38,27,12,16,19,13,37,23,3.4989,0.5200,10,61,27,6,4,2024,454,558,0,0,0,0,1,0,1
crypto_19_661,CustomPRNG,661,KeyGeneration,PRNG,51,44,31,4,18,19,74,64,3.3064,0.5210,36,64,28,7,17,922,471,577,0,0,0,0,1,0,1
crypto_19_662,CustomPRNG,662,KeyGeneration,PRNG,14,21,50,27,17,25,51,50,3.5723,0.5220,22,67,29,8,15,1868,488,596,0,0,0,0,1,1,1
crypto_19_663,CustomPRNG,663,KeyGeneration,PRNG,27,38,24,15,16,6,28,36,4.0567,0.5230,48,70,30,9,13,766,505,615,0,0,0,0,1,0,1
crypto_19_664,CustomPRNG,664,KeyGeneration,PRNG,40,15,43,3,15,12,65,22,4.3189,0.5240,34,73,31,0,11,1712,522,634,0,0,0,0,0,0,1
crypto_19_665,CustomPRNG,665,KeyGeneration,PRNG,53,32,17,26,14,18,42,63,4.1224,0.5250,20,16,32,1,9,610,539,653,0,0,0,0,1,0,1
crypto_19_666,CustomPRNG,666,KeyGeneration,PRNG,16,9,36,14,13,24,19,49,3.6525,0.5260,46,19,33,2,7,1556,556,672,0,0,0,0,0,0,1
crypto_19_667,CustomPRNG,667,KeyGeneration,PRNG,29,26,10,37,12,5,56,35,3.3458,0.5270,32,22,34,3,5,454,573,691,0,0,0,0,1,0,1
crypto_19_668,CustomPRNG,668,KeyGeneration,PRNG,42,43,29,25,11,11,33,21,3.4888,0.5280,18,25,5,4,3,1400,78,710,0,0,0,0,1,1,1
crypto_19_669,CustomPRNG,669,KeyGeneration,PRNG,55,20,48,13,10,17,70,62,3.9548,0.5290,44,28,6,5,16,298,95,729,0,0,0,0,1,1,1
crypto_19_670,CustomPRNG,670,KeyGeneration,PRNG,18,37,22,36,9,23,47,48,4.3198,0.5300,30,31,7,6,14,1244,112,748,0,0,0,0,1,1,1
crypto_19_671,CustomPRNG,671,KeyGeneration,PRNG,31,14,41,24,8,4,24,34,4.2529,0.5310,16,34,8,7,12,2190,129,767,0,0,0,0,0,1,1
crypto_19_672,CustomPRNG,672,KeyGeneration,PRNG,44,31,15,12,7,10,61,20,3.8202,0.5320,42,37,9,8,10,1088,146,786,0,0,0,0,1,0,1
crypto_19_673,CustomPRNG,673,KeyGeneration,PRNG,57,8,34,35,6,16,38,61,3.4241,0.5330,28,40,10,9,8,2034,163,805,0,0,0,0,1,1,1
crypto_19_674,CustomPRNG,674,KeyGeneration,PRNG,20,25,8,23,5,22,15,47,3.4334,0.5340,14,43,11,0,6,932,180,824,0,0,0,0,1,0,1
crypto_19_675,CustomPRNG,675,KeyGeneration,PRNG,33,42,27,11,34,3,52,33,3.8441,0.5350,40,46,12,1,4,1878,197,843,0,0,0,0,1,0,1
crypto_19_676,CustomPRNG,676,KeyGeneration,PRNG,46,19,46,34,33,9,29,19,4.2832,0.5360,26,49,13,2,17,776,214,862,0,0,0,0,1,1,1
crypto_19_677,CustomPRNG,677,KeyGeneration,PRNG,59,36,20,22,32,15,66,60,4.3516,0.5370,12,52,14,3,15,1722,231,881,0,0,0,0,1,0,1
crypto_19_678,CustomPRNG,678,KeyGeneration,PRNG,22,13,39,10,31,21,43,46,3.9910,0.5380,38,55,15,4,13,620,248,132,0,0,0,0,1,0,1
crypto_19_679,CustomPRNG,679,KeyGeneration,PRNG,35,30,13,33,30,2,20,32,3.5375,0.5390,24,58,16,5,11,1566,265,151,0,0,0,0,1,0,1
crypto_19_680,CustomPRNG,680,KeyGeneration,PRNG,48,7,32,21,29,8,57,18,3.4127,0.5400,10,61,17,6,9,464,282,170,0,0,0,0,0,1,1
crypto_19_681,CustomPRNG,681,KeyGeneration,PRNG,11,24,51,9,28,14,34,59,3.7359,0.5410,36,64,18,7,7,1410,299,189,0,0,0,0,1,1,1
crypto_19_682,CustomPRNG,682,KeyGeneration,PRNG,24,41,25,32,27,20,71,45,4.2146,0.5420,22,67,19,8,5,308,316,208,0,0,0,0,1,1,1
crypto_19_683,CustomPRNG,683,KeyGeneration,PRNG,37,18,44,20,26,26,48,31,4.4132,0.5430,48,70,20,9,3,1254,333,227,0,0,0,0,1,1,1
crypto_19_684,CustomPRNG,684,KeyGeneration,PRNG,50,35,18,8,25,7,25,17,4.1538,0.5440,34,73,21,0,16,2200,350,246,0,0,0,0,1,0,1
crypto_19_685,CustomPRNG,685,KeyGeneration,PRNG,13,12,37,31,24,13,62,58,3.6794,0.5450,20,16,22,1,14,1098,367,265,0,0,0,0,1,1,1
crypto_19_686,CustomPRNG,686,KeyGeneration,PRNG,26,29,11,19,23,19,39,44,3.4308,0.5460,46,19,23,2,12,2044,384,284,0,0,0,0,1,0,1
crypto_19_687,CustomPRNG,687,KeyGeneration,PRNG,39,6,30,7,22,25,16,30,3.6412,0.5470,32,22,24,3,10,942,401,303,0,0,0,0,0,0,1
crypto_19_688,CustomPRNG,688,KeyGeneration,PRNG,52,23,49,30,21,6,53,16,4.1217,0.5480,18,25,25,4,8,1888,418,322,0,0,0,0,1,1,1
crypto_19_689,CustomPRNG,689,KeyGeneration,PRNG,15,40,23,18,20,12,30,57,4.4351,0.5490,44,28,26,5,6,786,435,341,0,0,0,0,1,0,1
crypto_19_690,CustomPRNG,690,KeyGeneration,PRNG,28,17,42,6,19,18,67,43,4.2980,0.5500,30,31,27,6,4,1732,452,360,0,0,0,0,1,0,1
crypto_19_691,CustomPRNG,691,KeyGeneration,PRNG,41,34,16,29,18,24,44,29,3.8409,0.5510,16,34,28,7,17,630,469,379,0,0,0,0,1,0,1
crypto_19_692,CustomPRNG,692,KeyGeneration,PRNG,54,11,35,17,17,5,21,15,3.4887,0.5520,42,37,29,8,15,1576,486,398,0,0,0,0,0,1,1
crypto_19_693,CustomPRNG,693,KeyGeneration,PRNG,17,28,9,5,16,11,58,56,3.5698,0.5530,28,40,30,9,13,474,503,417,0,0,0,0,1,0,1
crypto_19_694,CustomPRNG,694,KeyGeneration,PRNG,30,5,28,28,15,17,35,42,4.0143,0.5540,14,43,31,0,11,1420,520,436,0,0,0,0,0,1,1
crypto_19_695,CustomPRNG,695,KeyGeneration,PRNG,43,22,47,16,14,23,72,28,4.4180,0.5550,40,46,32,1,9,318,537,455,0,0,0,0,1,1,1
crypto_19_696,CustomPRNG,696,KeyGeneration,PRNG,56,39,21,4,13,4,49,14,4.4144,0.5560,26,49,33,2,7,1264,554,474,0,0,0,0,1,0,1
crypto_19_697,CustomPRNG,697,KeyGeneration,PRNG,19,16,40,27,12,10,26,55,4.0115,0.5570,12,52,34,3,5,2210,571,493,0,0,0,0,1,1,1
crypto_19_698,CustomPRNG,698,KeyGeneration,PRNG,32,33,14,15,11,16,63,41,3.5842,0.5580,38,55,5,4,3,1108,76,512,0,0,0,0,1,0,1
crypto_19_699,CustomPRNG,699,KeyGeneration,PRNG,45,10,33,3,10,22,40,27,3.5300,0.5590,24,58,6,5,16,2054,93,531,0,0,0,0,1,0,1
crypto_19_700,CustomPRNG,700,KeyGeneration,PRNG,58,27,52,26,9,3,17,13,3.4033,0.5100,10,61,7,6,14,952,110,550,0,0,0,0,1,1,1
crypto_19_701,CustomPRNG,701,KeyGeneration,PRNG,21,44,26,14,8,9,54,54,3.8656,0.5110,36,64,8,7,12,1898,127,569,0,0,0,0,1,0,1
crypto_19_702,CustomPRNG,702,KeyGeneration,PRNG,34,21,45,37,7,15,31,40,3.9963,0.5120,22,67,9,8,10,796,144,588,0,0,0,0,1,1,1
crypto_19_703,CustomPRNG,703,KeyGeneration,PRNG,47,38,19,25,6,21,68,26,3.6799,0.5130,48,70,10,9,8,1742,161,607,0,0,0,0,1,0,1
crypto_19_704,CustomPRNG,704,KeyGeneration,PRNG,10,15,38,13,5,2,45,12,3.2119,0.5140,34,73,11,0,6,640,178,626,0,0,0,0,0,1,1
crypto_19_705,CustomPRNG,705,KeyGeneration,PRNG,23,32,12,36,34,8,22,53,3.0272,0.5150,20,16,12,1,4,1586,195,645,0,0,0,0,1,0,1
crypto_19_706,CustomPRNG,706,KeyGeneration,PRNG,36,9,31,24,33,14,59,39,3.3001,0.5160,46,19,13,2,17,484,212,664,0,0,0,0,1,1,1
crypto_19_707,CustomPRNG,707,KeyGeneration,PRNG,49,26,50,12,32,20,36,25,3.7844,0.5170,32,22,14,3,15,1430,229,683,0,0,0,0,1,1,1
crypto_19_708,CustomPRNG,708,KeyGeneration,PRNG,12,43,24,35,31,26,73,66,4.0394,0.5180,18,25,15,4,13,328,246,702,0,0,0,0,1,1,1
crypto_19_709,CustomPRNG,709,KeyGeneration,PRNG,25,20,43,23,30,7,50,52,3.8352,0.5190,44,28,16,5,11,1274,263,721,0,0,0,0,1,1,1
crypto_19_710,CustomPRNG,710,KeyGeneration,PRNG,38,37,17,11,29,13,27,38,3.3642,0.5200,30,31,17,6,9,2220,280,740,0,0,0,0,1,0,1
crypto_19_711,CustomPRNG,711,KeyGeneration,PRNG,51,14,36,34,28,19,64,24,3.0640,0.5210,16,34,18,7,7,1118,297,759,0,0,0,0,1,1,1
crypto_19_712,CustomPRNG,712,KeyGeneration,PRNG,14,31,10,22,27,25,41,65,3.2152,0.5220,42,37,19,8,5,2064,314,778,0,0,0,0,1,0,1
crypto_19_713,CustomPRNG,713,KeyGeneration,PRNG,27,8,29,10,26,6,18,51,3.6834,0.5230,28,40,20,9,3,962,331,797,0,0,0,0,1,0,1
crypto_19_714,CustomPRNG,714,KeyGeneration,PRNG,40,25,48,33,25,12,55,37,4.0427,0.5240,14,43,21,0,16,1908,348,816,0,0,0,0,1,1,1
crypto_19_715,CustomPRNG,715,KeyGeneration,PRNG,53,42,22,21,24,18,32,23,3.9674,0.5250,40,46,22,1,14,806,365,835,0,0,0,0,1,0,1
crypto_19_716,CustomPRNG,716,KeyGeneration,PRNG,16,19,41,9,23,24,69,64,3.5313,0.5260,26,49,23,2,12,1752,382,854,0,0,0,0,1,0,1
crypto_19_717,CustomPRNG,717,KeyGeneration,PRNG,29,36,15,32,22,5,46,50,3.1400,0.5270,12,52,24,3,10,650,399,873,0,0,0,0,1,0,1
crypto_19_718,CustomPRNG,718,KeyGeneration,PRNG,42,13,34,20,21,11,23,36,3.1578,0.5280,38,55,25,4,8,1596,416,892,0,0,0,0,1,1,1
crypto_19_719,CustomPRNG,719,KeyGeneration,PRNG,55,30,8,8,20,17,60,22,3.5730,0.5290,24,58,26,5,6,494,433,143,0,0,0,0,1,0,1
crypto_19_720,CustomPRNG,720,KeyGeneration,PRNG,18,7,27,31,19,23,37,63,4.0084,0.5300,10,61,27,6,4,1440,450,162,0,0,0,0,1,1,1
crypto_19_721,CustomPRNG,721,KeyGeneration,PRNG,31,24,46,19,18,4,74,49,4.0684,0.5310,36,64,28,7,17,338,467,181,0,0,0,0,1,1,1
crypto_19_722,CustomPRNG,722,KeyGeneration,PRNG,44,41,20,7,17,10,51,35,3.7023,0.5320,22,67,29,8,15,1284,484,200,0,0,0,0,1,0,1
crypto_19_723,CustomPRNG,723,KeyGeneration,PRNG,57,18,39,30,16,16,28,21,3.2514,0.5330,48,70,30,9,13,2230,501,219,0,0,0,0,1,1,1
crypto_19_724,CustomPRNG,724,KeyGeneration,PRNG,20,35,13,18,15,22,65,62,3.1348,0.5340,34,73,31,0,11,1128,518,238,0,0,0,0,1,0,1
crypto_19_725,CustomPRNG,725,KeyGeneration,PRNG,33,12,32,6,14,3,42,48,3.4643,0.5350,20,16,32,1,9,2074,535,257,0,0,0,0,1,0,1
crypto_19_726,CustomPRNG,726,KeyGeneration,PRNG,46,29,51,29,13,9,19,34,3.9416,0.5360,46,19,33,2,7,972,552,276,0,0,0,0,1,1,1
crypto_19_727,CustomPRNG,727,KeyGeneration,PRNG,59,6,25,17,12,15,56,20,4.1324,0.5370,32,22,34,3,5,1918,569,295,0,0,0,0,1,0,1
crypto_19_728,CustomPRNG,728,KeyGeneration,PRNG,22,23,44,5,11,21,33,61,3.8659,0.5380,18,25,5,4,3,816,74,314,0,0,0,0,1,0,1
crypto_19_729,CustomPRNG,729,KeyGeneration,PRNG,35,40,18,28,10,2,70,47,3.3918,0.5390,44,28,6,5,16,1762,91,333,0,0,0,0,1,0,1
crypto_19_730,CustomPRNG,730,KeyGeneration,PRNG,48,17,37,16,9,8,47,33,3.1504,0.5400,30,31,7,6,14,660,108,352,0,0,0,0,1,1,1
crypto_19_731,CustomPRNG,731,KeyGeneration,PRNG,11,34,11,4,8,14,24,19,3.3684,0.5410,16,34,8,7,12,1606,125,371,0,0,0,0,0,0,1
crypto_19_732,CustomPRNG,732,KeyGeneration,PRNG,24,11,30,27,7,20,61,60,3.8499,0.5420,42,37,9,8,10,504,142,390,0,0,0,0,1,1,1
crypto_19_733,CustomPRNG,733,KeyGeneration,PRNG,37,28,49,15,6,26,38,46,4.1568,0.5430,28,40,10,9,8,1450,159,409,0,0,0,0,1,1,1
crypto_19_734,CustomPRNG,734,KeyGeneration,PRNG,50,5,23,3,5,7,15,32,4.0116,0.5440,14,43,11,0,6,348,176,428,0,0,0,0,1,0,1
crypto_19_735,CustomPRNG,735,KeyGeneration,PRNG,13,22,42,26,34,13,52,18,3.5523,0.5450,40,46,12,1,4,1294,193,447,0,0,0,0,0,1,1
crypto_19_736,CustomPRNG,736,KeyGeneration,PRNG,26,39,16,14,33,19,29,59,3.2058,0.5460,26,49,13,2,17,2240,210,466,0,0,0,0,1,0,1
crypto_19_737,CustomPRNG,737,KeyGeneration,PRNG,39,16,35,37,32,25,66,45,3.2953,0.5470,12,52,14,3,15,1138,227,485,0,0,0,0,1,1,1
crypto_19_738,CustomPRNG,738,KeyGeneration,PRNG,52,33,9,25,31,6,43,31,3.7431,0.5480,38,55,15,4,13,2084,244,504,0,0,0,0,1,0,1
crypto_19_739,CustomPRNG,739,KeyGeneration,PRNG,15,10,28,13,30,12,20,17,4.1420,0.5490,24,58,16,5,11,982,261,523,0,0,0,0,0,0,1
crypto_19_740,CustomPRNG,740,KeyGeneration,PRNG,28,27,47,36,29,18,57,58,4.1300,0.5500,10,61,17,6,9,1928,278,542,0,0,0,0,1,1,1
crypto_19_741,CustomPRNG,741,KeyGeneration,PRNG,41,44,21,24,28,24,34,44,3.7226,0.5510,36,64,18,7,7,826,295,561,0,0,0,0,1,0,1
crypto_19_742,CustomPRNG,742,KeyGeneration,PRNG,54,21,40,12,27,5,71,30,3.2990,0.5520,22,67,19,8,5,1772,312,580,0,0,0,0,1,1,1
crypto_19_743,CustomPRNG,743,KeyGeneration,PRNG,17,38,14,35,26,11,48,16,3.2533,0.5530,48,70,20,9,3,670,329,599,0,0,0,0,0,0,1
crypto_19_744,CustomPRNG,744,KeyGeneration,PRNG,30,15,33,23,25,17,25,57,3.6320,0.5540,34,73,21,0,16,1616,346,618,0,0,0,0,1,1,1
crypto_19_745,CustomPRNG,745,KeyGeneration,PRNG,43,32,52,11,24,23,62,43,4.0916,0.5550,20,16,22,1,14,514,363,637,0,0,0,0,1,1,1
crypto_19_746,CustomPRNG,746,KeyGeneration,PRNG,56,9,26,34,23,4,39,29,4.2142,0.5560,46,19,23,2,12,1460,380,656,0,0,0,0,1,1,1
crypto_19_747,CustomPRNG,747,KeyGeneration,PRNG,19,26,45,22,22,10,16,15,3.8915,0.5570,32,22,24,3,10,358,397,675,0,0,0,0,0,1,1
crypto_19_748,CustomPRNG,748,KeyGeneration,PRNG,32,43,19,10,21,16,53,56,3.4250,0.5580,18,25,25,4,8,1304,414,694,0,0,0,0,1,0,1
crypto_19_749,CustomPRNG,749,KeyGeneration,PRNG,45,20,38,33,20,22,30,42,3.2481,0.5590,44,28,26,5,6,2250,431,713,0,0,0,0,1,1,1
crypto_19_750,CustomPRNG,750,KeyGeneration,PRNG,58,37,12,21,19,3,67,28,3.5280,0.5100,30,31,27,6,4,1148,448,732,0,0,0,0,1,0,1
crypto_19_751,CustomPRNG,751,KeyGeneration,PRNG,21,14,31,9,18,9,44,14,4.0121,0.5110,16,34,28,7,17,2094,465,751,0,0,0,0,0,0,1
crypto_19_752,CustomPRNG,752,KeyGeneration,PRNG,34,31,50,32,17,15,21,55,4.2598,0.5120,42,37,29,8,15,992,482,770,0,0,0,0,1,1,1
crypto_19_753,CustomPRNG,753,KeyGeneration,PRNG,47,8,24,20,16,21,58,41,4.0480,0.5130,28,40,30,9,13,1938,499,789,0,0,0,0,1,0,1
crypto_19_754,CustomPRNG,754,KeyGeneration,PRNG,10,25,43,8,15,2,35,27,3.5760,0.5140,14,43,31,0,11,836,516,808,0,0,0,0,0,1,1
crypto_19_755,CustomPRNG,755,KeyGeneration,PRNG,23,42,17,31,14,8,72,13,3.2824,0.5150,40,46,32,1,9,1782,533,827,0,0,0,0,0,0,1
crypto_19_756,CustomPRNG,756,KeyGeneration,PRNG,36,19,36,19,13,14,49,54,3.4417,0.5160,26,49,33,2,7,680,550,846,0,0,0,0,1,1,1
crypto_19_757,CustomPRNG,757,KeyGeneration,PRNG,49,36,10,7,12,20,26,40,3.9120,0.5170,12,52,34,3,5,1626,567,865,0,0,0,0,1,0,1
